timestamp_utc,rh_sensor,temp_sensor,pm1,pm25,pm10,Temperature_C,Dew_Point_C,Humidity_%,Speed_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,Wind,Dew/Temp fog?,RH fog?
2025-08-24 10:10:00+00:00,75.38,19.5,3.72,4.45,6.1,17.72,16.0,90.0,5.15,1016.26,0.0,0.0,South,1.0,0.0
2025-08-24 10:15:00+00:00,75.36,19.5,3.56,4.46,4.75,17.72,16.0,90.0,4.83,1016.59,0.0,0.0,SSE,1.0,0.0
2025-08-24 10:20:00+00:00,75.6,19.5,3.7,4.38,4.59,17.72,16.06,90.0,6.44,1016.59,0.0,0.0,South,1.0,0.0
2025-08-24 10:25:00+00:00,75.74,19.5,4.91,5.37,6.14,17.72,16.06,90.0,5.63,1016.59,0.0,0.0,SSE,1.0,0.0
2025-08-24 10:30:00+00:00,75.84,19.5,4.98,5.41,5.51,17.89,16.28,91.0,7.4,1016.59,0.0,0.0,South,1.0,0.0
2025-08-24 10:35:00+00:00,75.86,19.5,4.32,4.93,4.93,17.78,16.28,91.0,6.44,1016.59,0.0,0.0,South,1.0,0.0
2025-08-24 10:40:00+00:00,76.38,19.5,4.26,5.32,5.6,17.78,16.28,91.0,7.88,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 10:45:00+00:00,76.36,19.5,4.57,5.53,6.68,17.78,16.28,91.0,7.72,1016.59,0.0,0.0,South,1.0,0.0
2025-08-24 10:50:00+00:00,76.32,19.5,4.59,5.23,6.22,17.78,16.17,90.0,9.81,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 10:55:00+00:00,76.38,19.5,5.14,5.68,5.78,17.89,16.22,90.0,9.01,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 11:00:00+00:00,76.56,19.5,9.58,10.31,11.1,18.0,16.28,90.0,9.01,1016.59,0.0,0.0,South,1.0,0.0
2025-08-24 11:05:00+00:00,76.6,19.5,9.75,10.65,10.92,18.06,16.33,90.0,8.37,1016.59,0.0,0.0,South,1.0,0.0
2025-08-24 11:10:00+00:00,76.76,19.52,8.66,9.57,11.71,17.94,16.17,90.0,9.98,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 11:15:00+00:00,76.58,19.6,8.67,9.82,13.01,18.11,16.39,90.0,9.33,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 11:20:00+00:00,76.4,19.66,8.08,9.02,10.98,18.22,16.28,89.0,9.81,1016.26,0.0,0.0,SSW,1.0,0.0
2025-08-24 11:25:00+00:00,76.32,19.74,9.87,10.79,10.97,18.28,16.33,89.0,11.42,1016.26,0.0,0.0,SSW,1.0,0.0
2025-08-24 11:30:00+00:00,76.16,19.84,11.36,12.26,18.88,18.33,16.44,89.0,9.33,1016.26,0.0,0.0,SSW,1.0,0.0
2025-08-24 11:35:00+00:00,76.14,19.94,10.96,12.18,15.38,18.56,16.67,89.0,8.04,1016.59,0.0,0.0,South,1.0,0.0
2025-08-24 11:40:00+00:00,75.96,20.04,9.59,10.23,10.91,18.67,16.67,89.0,8.21,1016.59,0.0,0.0,South,1.0,0.0
2025-08-24 11:45:00+00:00,75.8,20.14,7.48,8.71,10.08,18.83,16.83,89.0,9.49,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 11:50:00+00:00,75.72,20.22,7.72,8.82,11.24,18.89,16.89,89.0,9.98,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 11:55:00+00:00,75.56,20.34,7.49,8.23,8.96,19.06,16.94,88.0,9.17,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 12:00:00+00:00,75.24,20.48,7.66,8.17,8.26,19.22,17.11,88.0,10.14,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 12:05:00+00:00,74.7,20.64,6.04,7.17,7.64,19.39,17.22,87.0,10.46,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 12:10:00+00:00,74.22,20.76,5.93,6.96,9.24,19.67,17.28,86.0,12.87,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 12:15:00+00:00,73.8,20.94,6.08,8.16,9.23,19.89,17.28,85.0,13.35,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 12:20:00+00:00,72.88,21.14,5.0,6.46,8.98,20.0,17.28,84.0,17.86,1016.59,0.0,0.0,SSW,1.0,0.0
2025-08-24 12:25:00+00:00,71.68,21.34,4.41,5.76,8.75,20.17,17.22,83.0,16.09,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-24 12:30:00+00:00,70.24,21.56,3.56,4.61,9.12,20.39,17.17,82.0,16.73,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-24 12:35:00+00:00,68.24,21.8,3.55,4.69,5.0,20.61,17.06,80.0,17.54,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-24 12:40:00+00:00,67.18,22.02,3.09,3.92,4.23,20.83,17.28,80.0,14.48,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-24 12:45:00+00:00,65.9,22.28,3.01,4.21,5.08,21.0,17.17,79.0,13.68,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-24 12:50:00+00:00,64.26,22.52,3.03,3.75,5.25,21.67,17.22,76.0,12.39,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-24 12:55:00+00:00,63.66,22.74,2.92,3.91,9.44,21.61,17.28,77.0,11.75,1016.26,0.0,0.0,SW,0.0,0.0
2025-08-24 13:00:00+00:00,63.32,22.98,3.25,4.18,5.83,21.72,17.28,76.0,11.91,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-24 13:05:00+00:00,62.56,23.2,3.08,3.89,4.1,21.94,17.39,75.0,15.12,1016.26,0.0,0.0,SW,0.0,0.0
2025-08-24 13:10:00+00:00,62.28,23.42,3.23,4.02,11.19,21.72,17.33,76.0,17.06,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-24 13:15:00+00:00,61.5,23.58,3.02,4.14,18.82,21.72,17.28,76.0,14.48,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-24 13:20:00+00:00,61.26,23.76,3.12,4.43,4.65,22.11,17.5,75.0,16.25,1016.26,0.0,0.0,SW,0.0,0.0
2025-08-24 13:25:00+00:00,60.34,23.98,3.26,4.19,4.51,21.94,17.28,75.0,16.57,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-24 13:30:00+00:00,59.42,24.24,3.73,4.37,5.18,22.11,17.33,74.0,13.68,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-24 13:35:00+00:00,58.3,24.56,3.63,4.84,5.3,22.11,17.72,76.0,22.2,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-24 13:40:00+00:00,57.32,24.88,3.45,4.58,4.8,22.11,17.56,75.0,13.52,1016.26,0.0,0.0,SW,0.0,0.0
2025-08-24 13:45:00+00:00,56.6,25.12,3.59,4.52,4.83,22.78,17.67,73.0,11.75,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-24 13:50:00+00:00,54.92,25.36,3.45,4.41,4.7,22.56,17.67,74.0,13.84,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-24 13:55:00+00:00,54.68,25.5,3.55,4.1,5.49,22.56,17.5,73.0,18.02,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-24 14:00:00+00:00,54.16,25.58,3.64,4.7,4.93,22.78,17.5,72.0,15.77,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-24 14:05:00+00:00,53.3,25.6,3.58,4.42,4.55,22.5,17.33,73.0,24.94,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-24 14:10:00+00:00,53.22,25.6,3.54,4.6,4.97,22.33,17.28,73.0,26.23,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-24 14:15:00+00:00,53.02,25.6,3.31,4.42,5.16,22.44,17.11,72.0,22.53,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-24 14:20:00+00:00,53.84,25.66,3.45,4.67,34.56,22.61,17.17,71.0,25.58,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-24 14:25:00+00:00,52.78,25.72,3.6,4.77,5.41,22.78,17.33,71.0,13.52,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-24 14:30:00+00:00,52.92,25.86,3.89,5.39,12.33,23.22,17.5,70.0,9.81,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-24 14:35:00+00:00,53.2,26.04,3.48,4.29,4.93,23.17,17.56,70.0,11.1,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-24 14:40:00+00:00,51.26,26.14,3.54,4.61,6.14,23.56,17.5,69.0,11.75,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-24 14:45:00+00:00,50.48,26.24,3.65,4.67,5.54,23.28,16.67,66.0,21.24,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-24 14:50:00+00:00,50.12,26.52,3.57,4.45,34.28,23.44,16.78,66.0,18.34,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-24 14:55:00+00:00,48.08,26.88,3.66,4.93,5.16,23.61,16.89,66.0,20.43,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-24 15:00:00+00:00,47.06,27.1,3.49,4.49,4.63,23.11,17.0,68.0,23.81,1015.58,0.0,0.0,SSW,0.0,0.0
2025-08-24 15:05:00+00:00,47.78,27.22,3.49,4.72,6.33,23.11,17.06,69.0,20.92,1015.58,0.0,0.0,SSW,0.0,0.0
2025-08-24 15:10:00+00:00,47.4,27.3,3.46,4.63,6.47,23.0,16.72,68.0,20.92,1015.58,0.0,0.0,SSW,0.0,0.0
2025-08-24 15:15:00+00:00,46.4,27.3,3.65,4.42,4.67,23.56,16.78,66.0,15.45,1015.58,0.0,0.0,SW,0.0,0.0
2025-08-24 15:20:00+00:00,45.86,27.42,3.42,4.14,5.54,23.94,16.67,64.0,14.64,1015.58,0.0,0.0,SW,0.0,0.0
2025-08-24 15:25:00+00:00,45.22,27.7,3.07,3.96,5.43,24.22,16.83,64.0,13.52,1015.58,0.0,0.0,SW,0.0,0.0
2025-08-24 15:30:00+00:00,45.18,27.9,3.62,4.59,6.18,24.33,17.22,65.0,17.38,1015.58,0.0,0.0,SW,0.0,0.0
2025-08-24 15:35:00+00:00,44.36,28.24,3.51,4.57,5.01,23.56,16.78,66.0,17.86,1015.58,0.0,0.0,SW,0.0,0.0
2025-08-24 15:40:00+00:00,44.28,28.48,3.81,4.61,4.73,24.39,16.94,63.0,18.99,1015.58,0.0,0.0,SW,0.0,0.0
2025-08-24 15:45:00+00:00,42.98,28.9,3.78,4.6,4.79,24.22,17.06,64.0,18.18,1015.58,0.0,0.0,SSW,0.0,0.0
2025-08-24 15:50:00+00:00,41.5,29.34,3.85,4.31,4.73,24.33,16.83,63.0,18.66,1015.24,0.0,0.0,SW,0.0,0.0
2025-08-24 15:55:00+00:00,41.78,29.42,3.82,4.63,4.63,24.17,17.06,65.0,26.07,1015.58,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:00:00+00:00,41.98,29.4,4.05,5.08,6.62,23.89,17.17,66.0,25.42,1015.58,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:05:00+00:00,41.24,29.5,4.07,4.96,5.07,24.06,16.89,64.0,23.01,1015.24,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:10:00+00:00,40.66,29.64,3.88,5.01,11.01,24.33,16.89,63.0,24.62,1015.24,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:15:00+00:00,40.24,30.04,3.83,4.82,5.31,24.61,17.28,64.0,17.7,1015.24,0.0,0.0,SW,0.0,0.0
2025-08-24 16:20:00+00:00,41.08,30.1,3.75,4.79,4.89,24.5,17.94,67.0,19.15,1015.24,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:25:00+00:00,42.32,30.06,3.78,4.78,5.68,24.11,17.83,68.0,20.43,1015.24,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:30:00+00:00,43.66,29.84,4.07,5.7,7.05,24.33,17.83,67.0,22.85,1015.24,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:35:00+00:00,43.7,29.64,4.12,5.61,5.87,24.17,17.72,67.0,22.2,1015.24,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:40:00+00:00,43.94,29.6,4.15,5.26,6.72,24.11,18.0,69.0,19.63,1015.24,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:45:00+00:00,43.18,29.54,4.6,5.88,7.69,24.33,18.0,68.0,19.63,1015.24,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:50:00+00:00,43.6,29.48,4.68,5.37,5.87,24.56,17.89,66.0,24.3,1014.9,0.0,0.0,SSW,0.0,0.0
2025-08-24 16:55:00+00:00,42.64,29.94,4.44,5.67,6.28,24.61,17.5,64.0,23.17,1014.9,0.0,0.0,SSW,0.0,0.0
2025-08-24 17:00:00+00:00,41.94,30.36,5.56,6.47,7.89,24.67,17.78,65.0,17.7,1014.9,0.0,0.0,SW,0.0,0.0
2025-08-24 17:05:00+00:00,41.38,30.64,4.74,5.39,5.39,24.72,17.94,66.0,23.17,1014.9,0.0,0.0,SSW,0.0,0.0
2025-08-24 17:10:00+00:00,40.6,31.16,3.83,4.8,4.92,24.67,18.06,67.0,22.37,1014.9,0.0,0.0,SSW,0.0,0.0
2025-08-24 17:15:00+00:00,40.1,31.44,4.05,4.78,4.98,24.56,18.06,67.0,20.76,1014.9,0.0,0.0,SSW,0.0,0.0
2025-08-24 17:20:00+00:00,40.22,31.4,4.22,5.39,6.28,24.56,18.06,67.0,21.88,1014.9,0.0,0.0,SSW,0.0,0.0
2025-08-24 17:25:00+00:00,40.78,31.18,4.35,5.39,5.48,24.72,18.17,67.0,20.76,1014.56,0.0,0.0,SSW,0.0,0.0
2025-08-24 17:30:00+00:00,41.24,30.98,4.37,5.46,5.71,25.0,18.17,66.0,19.31,1014.56,0.0,0.0,SW,0.0,0.0
2025-08-24 17:35:00+00:00,40.58,31.2,4.38,5.5,6.18,24.5,17.94,67.0,18.18,1014.56,0.0,0.0,SSW,0.0,0.0
2025-08-24 17:40:00+00:00,40.52,31.16,3.95,4.8,5.15,24.67,17.94,66.0,18.18,1014.56,0.0,0.0,SSW,0.0,0.0
2025-08-24 17:45:00+00:00,40.88,30.9,3.81,4.4,6.39,24.83,18.0,66.0,19.15,1014.56,0.0,0.0,SSW,0.0,0.0
2025-08-24 17:50:00+00:00,41.38,30.62,3.74,4.61,5.36,25.33,17.83,63.0,19.79,1014.56,0.0,0.0,SW,0.0,0.0
2025-08-24 17:55:00+00:00,41.64,30.42,3.73,4.54,9.74,25.06,17.94,65.0,24.3,1014.56,0.0,0.0,SSW,0.0,0.0
2025-08-24 18:00:00+00:00,40.58,30.64,4.03,4.61,4.61,25.22,17.56,62.0,20.76,1014.22,0.0,0.0,SSW,0.0,0.0
2025-08-24 18:05:00+00:00,39.36,31.04,3.69,4.38,4.58,25.33,18.22,65.0,19.79,1014.22,0.0,0.0,SSW,0.0,0.0
2025-08-24 18:10:00+00:00,39.4,31.46,4.36,5.08,5.29,24.89,18.11,66.0,25.58,1014.22,0.0,0.0,SSW,0.0,0.0
2025-08-24 18:15:00+00:00,38.76,31.58,4.11,4.78,5.01,24.72,17.89,66.0,22.2,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 18:20:00+00:00,38.86,31.9,3.91,4.89,5.46,25.17,17.94,64.0,21.56,1013.88,0.0,0.0,SW,0.0,0.0
2025-08-24 18:25:00+00:00,38.22,32.0,3.9,4.66,4.78,24.83,18.17,66.0,16.09,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 18:30:00+00:00,38.74,31.82,4.02,5.12,6.78,25.06,18.06,65.0,21.56,1013.88,0.0,0.0,SW,0.0,0.0
2025-08-24 18:35:00+00:00,39.68,31.5,5.31,5.97,6.58,25.39,17.94,63.0,17.38,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 18:40:00+00:00,39.48,31.46,4.88,5.33,5.92,25.39,18.28,65.0,18.83,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 18:45:00+00:00,39.14,31.88,4.92,5.71,6.35,24.89,18.06,66.0,21.4,1013.88,0.0,0.0,South,0.0,0.0
2025-08-24 18:50:00+00:00,38.54,32.18,4.31,5.13,5.59,24.83,18.06,66.0,20.11,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 18:55:00+00:00,38.12,32.22,4.0,4.74,4.74,24.94,17.67,64.0,23.65,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 19:00:00+00:00,38.7,31.8,4.14,4.7,4.7,25.11,17.83,64.0,23.81,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 19:05:00+00:00,39.36,31.32,3.99,4.65,4.65,25.06,17.67,64.0,21.08,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 19:10:00+00:00,39.08,31.32,3.93,4.96,5.73,25.39,17.83,63.0,23.33,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 19:15:00+00:00,38.44,31.66,4.19,5.41,5.66,25.39,17.83,63.0,29.77,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 19:20:00+00:00,38.68,31.68,4.2,5.27,6.12,25.44,17.67,62.0,17.7,1013.88,0.0,0.0,SW,0.0,0.0
2025-08-24 19:25:00+00:00,39.14,31.34,4.11,4.88,19.72,25.61,17.89,62.0,27.19,1013.88,0.0,0.0,SSW,0.0,0.0
2025-08-24 19:30:00+00:00,39.26,31.14,4.11,5.22,5.69,25.06,17.83,64.0,29.93,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-24 19:35:00+00:00,39.4,31.3,4.13,5.07,28.13,24.78,17.67,65.0,28.64,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-24 19:40:00+00:00,38.52,31.58,4.9,5.56,7.06,24.94,17.94,65.0,25.58,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-24 19:45:00+00:00,38.62,31.86,4.27,5.1,5.41,25.17,17.78,64.0,29.28,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-24 19:50:00+00:00,37.82,32.0,4.1,5.15,6.74,25.28,17.89,63.0,22.37,1013.55,0.0,0.0,SW,0.0,0.0
2025-08-24 19:55:00+00:00,38.32,31.8,3.61,4.1,4.19,25.44,18.0,63.0,17.54,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:00:00+00:00,38.24,31.7,3.5,4.4,4.63,25.11,17.83,64.0,17.54,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:05:00+00:00,38.5,31.6,3.84,4.72,5.49,25.11,17.89,64.0,19.47,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:10:00+00:00,38.34,31.68,3.58,4.65,5.49,25.28,17.94,64.0,19.95,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:15:00+00:00,38.26,31.68,4.0,4.72,6.19,25.11,17.94,65.0,20.76,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:20:00+00:00,38.88,31.5,3.87,4.7,4.81,25.06,17.78,64.0,19.79,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:25:00+00:00,38.32,31.34,4.0,5.26,6.43,25.28,18.0,64.0,20.6,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:30:00+00:00,38.2,31.3,3.89,4.84,5.04,25.0,18.06,65.0,23.17,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:35:00+00:00,39.02,31.3,3.66,4.49,5.02,24.94,17.78,64.0,24.94,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:40:00+00:00,39.42,31.18,3.49,4.5,5.69,24.89,17.78,64.0,25.58,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:45:00+00:00,39.88,30.86,3.51,4.22,5.62,24.89,17.72,64.0,26.87,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:50:00+00:00,40.72,30.64,3.82,4.72,5.87,25.0,17.83,64.0,27.03,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 20:55:00+00:00,40.78,30.46,3.6,4.67,4.8,25.06,17.67,63.0,27.35,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 21:00:00+00:00,41.04,30.28,3.5,4.14,5.64,25.06,17.94,65.0,19.95,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 21:05:00+00:00,41.86,30.04,3.37,4.55,5.38,24.67,18.0,66.0,24.62,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-24 21:10:00+00:00,43.0,29.78,3.38,4.57,5.16,24.72,17.89,66.0,19.47,1013.21,0.0,0.0,SW,0.0,0.0
2025-08-24 21:15:00+00:00,43.56,29.44,3.29,4.64,4.83,24.39,18.17,68.0,22.69,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 21:20:00+00:00,44.92,29.12,3.58,4.92,5.66,24.22,18.11,69.0,24.46,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 21:25:00+00:00,45.82,28.94,3.15,4.43,5.17,24.28,17.89,67.0,24.13,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 21:30:00+00:00,45.78,28.82,3.18,4.97,5.77,24.61,17.89,66.0,18.99,1013.21,0.0,0.0,SW,0.0,0.0
2025-08-24 21:35:00+00:00,46.04,28.64,3.42,5.37,10.05,24.28,18.28,69.0,20.92,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 21:40:00+00:00,46.98,28.46,3.21,5.44,6.64,23.94,18.11,70.0,22.37,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 21:45:00+00:00,47.42,28.22,3.04,4.63,4.85,23.78,17.89,70.0,22.53,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 21:50:00+00:00,47.86,27.92,3.42,5.21,7.45,23.78,17.83,69.0,22.53,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 21:55:00+00:00,48.36,27.7,3.2,5.3,10.03,23.89,17.67,68.0,23.01,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:00:00+00:00,48.44,27.54,3.06,5.59,6.37,23.94,17.72,68.0,24.62,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:05:00+00:00,48.84,27.34,3.18,5.6,6.96,23.94,17.78,68.0,21.24,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:10:00+00:00,49.44,27.16,3.53,5.82,8.71,23.83,17.89,69.0,24.94,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:15:00+00:00,50.28,27.08,3.43,5.57,8.26,23.72,18.0,70.0,22.37,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:20:00+00:00,50.84,27.0,3.63,5.87,9.32,23.67,18.0,71.0,21.24,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:25:00+00:00,51.64,26.9,3.59,6.55,7.94,23.72,18.06,70.0,20.27,1012.87,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:30:00+00:00,51.88,26.78,4.04,6.19,8.12,23.61,18.22,72.0,19.79,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:35:00+00:00,52.1,26.7,3.02,6.54,9.51,23.56,18.11,71.0,22.2,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:40:00+00:00,52.86,26.6,3.3,6.44,9.09,23.61,18.28,72.0,23.65,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:45:00+00:00,53.04,26.5,3.58,6.56,7.09,23.5,18.28,72.0,23.01,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:50:00+00:00,53.92,26.42,3.69,6.35,6.72,23.44,18.28,73.0,21.72,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 22:55:00+00:00,53.86,26.32,3.74,5.91,6.9,23.5,18.22,72.0,18.02,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:00:00+00:00,54.36,26.18,4.04,6.68,7.61,23.39,18.22,73.0,18.02,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:05:00+00:00,54.92,26.06,3.18,5.3,12.78,23.28,18.28,73.0,18.99,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:10:00+00:00,55.68,25.94,3.34,5.9,25.08,23.11,18.33,74.0,23.97,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:15:00+00:00,56.58,25.76,3.19,5.97,12.2,23.17,18.39,74.0,18.99,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:20:00+00:00,57.38,25.66,3.13,6.27,7.54,23.0,18.44,76.0,14.48,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:25:00+00:00,58.18,25.54,3.36,6.96,9.5,22.89,18.39,76.0,19.79,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:30:00+00:00,58.82,25.42,4.11,6.8,11.37,22.94,18.44,76.0,19.63,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:35:00+00:00,59.54,25.32,3.43,6.96,7.76,22.89,18.39,76.0,18.66,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:40:00+00:00,60.08,25.18,3.26,7.05,21.3,22.78,18.44,76.0,19.31,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:45:00+00:00,60.6,25.08,3.13,6.17,9.4,22.72,18.44,77.0,16.57,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:50:00+00:00,61.14,24.96,3.05,6.15,9.88,22.67,18.67,78.0,14.96,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-24 23:55:00+00:00,61.7,24.86,3.2,6.17,7.24,22.5,18.67,79.0,15.12,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:00:00+00:00,62.24,24.76,2.98,5.43,15.29,22.44,18.61,79.0,15.12,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:05:00+00:00,62.82,24.68,3.12,6.0,9.74,22.33,18.72,80.0,12.55,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:10:00+00:00,63.3,24.6,3.37,6.1,13.81,22.28,18.78,81.0,12.07,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:15:00+00:00,63.86,24.5,3.25,5.95,16.12,22.11,18.78,81.0,11.42,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:20:00+00:00,64.38,24.42,3.58,6.79,8.05,22.11,18.72,81.0,13.35,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:25:00+00:00,64.88,24.36,3.9,6.97,10.33,22.17,18.72,81.0,16.09,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:30:00+00:00,65.3,24.28,3.2,5.65,6.72,22.11,18.78,81.0,16.09,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:35:00+00:00,65.8,24.2,3.53,6.15,12.68,22.0,18.78,82.0,16.89,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:40:00+00:00,66.44,24.1,3.42,6.25,7.41,22.0,18.78,82.0,17.38,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:45:00+00:00,67.0,24.02,2.97,5.65,7.3,21.89,18.83,83.0,14.0,1013.55,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:50:00+00:00,67.5,23.92,2.81,5.45,23.78,21.83,18.83,83.0,13.84,1013.21,0.0,0.0,SSW,0.0,0.0
2025-08-25 00:55:00+00:00,68.0,23.84,2.8,5.18,5.82,21.78,18.89,84.0,11.75,1013.55,0.0,0.0,SSW,0.0,0.0
